queue_id,capture_date,broad_category_slug,sub_category,micro_niche,keyword,rank,shop_name,product_title,price,currency,sold_count,review_count,rating,product_url,shop_url,video_flag,live_flag,notes,tiktok_search_url,tiktok_tag_url,google_shop_query_url
KW-0083,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,eyelash curler,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=eyelash+curler,https://www.tiktok.com/tag/eyelash-curler,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyelash+curler%22+Malaysia
KW-0084,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,makeup brush,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=makeup+brush,https://www.tiktok.com/tag/makeup-brush,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22makeup+brush%22+Malaysia
KW-0084,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,makeup brush,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=makeup+brush,https://www.tiktok.com/tag/makeup-brush,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22makeup+brush%22+Malaysia
KW-0084,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,makeup brush,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=makeup+brush,https://www.tiktok.com/tag/makeup-brush,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22makeup+brush%22+Malaysia
KW-0085,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,powder puff,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=powder+puff,https://www.tiktok.com/tag/powder-puff,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22powder+puff%22+Malaysia
KW-0085,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,powder puff,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=powder+puff,https://www.tiktok.com/tag/powder-puff,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22powder+puff%22+Malaysia
KW-0085,2026-05-10,beauty-personal-care,Beauty tools,Brushes and puffs,powder puff,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=powder+puff,https://www.tiktok.com/tag/powder-puff,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22powder+puff%22+Malaysia
KW-0086,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body lotion,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+lotion,https://www.tiktok.com/tag/body-lotion,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+lotion%22+Malaysia
KW-0086,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body lotion,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+lotion,https://www.tiktok.com/tag/body-lotion,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+lotion%22+Malaysia
KW-0086,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body lotion,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+lotion,https://www.tiktok.com/tag/body-lotion,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+lotion%22+Malaysia
KW-0087,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body scrub,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+scrub,https://www.tiktok.com/tag/body-scrub,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+scrub%22+Malaysia
KW-0087,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body scrub,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+scrub,https://www.tiktok.com/tag/body-scrub,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+scrub%22+Malaysia
KW-0087,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,body scrub,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=body+scrub,https://www.tiktok.com/tag/body-scrub,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22body+scrub%22+Malaysia
KW-0088,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,deodorant cream,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=deodorant+cream,https://www.tiktok.com/tag/deodorant-cream,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22deodorant+cream%22+Malaysia
KW-0088,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,deodorant cream,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=deodorant+cream,https://www.tiktok.com/tag/deodorant-cream,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22deodorant+cream%22+Malaysia
KW-0088,2026-05-10,beauty-personal-care,Body care,Deodorant and body scrub,deodorant cream,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=deodorant+cream,https://www.tiktok.com/tag/deodorant-cream,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22deodorant+cream%22+Malaysia
KW-0089,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,eyeliner,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=eyeliner,https://www.tiktok.com/tag/eyeliner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyeliner%22+Malaysia
KW-0089,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,eyeliner,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=eyeliner,https://www.tiktok.com/tag/eyeliner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyeliner%22+Malaysia
KW-0089,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,eyeliner,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=eyeliner,https://www.tiktok.com/tag/eyeliner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22eyeliner%22+Malaysia
KW-0090,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,mascara,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=mascara,https://www.tiktok.com/tag/mascara,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mascara%22+Malaysia
KW-0090,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,mascara,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=mascara,https://www.tiktok.com/tag/mascara,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mascara%22+Malaysia
KW-0090,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,mascara,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=mascara,https://www.tiktok.com/tag/mascara,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22mascara%22+Malaysia
KW-0091,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,waterproof liner,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=waterproof+liner,https://www.tiktok.com/tag/waterproof-liner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waterproof+liner%22+Malaysia
KW-0091,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,waterproof liner,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=waterproof+liner,https://www.tiktok.com/tag/waterproof-liner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waterproof+liner%22+Malaysia
KW-0091,2026-05-10,beauty-personal-care,Eye makeup,Waterproof eyeliner,waterproof liner,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=waterproof+liner,https://www.tiktok.com/tag/waterproof-liner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22waterproof+liner%22+Malaysia
KW-0092,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair mist,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+mist,https://www.tiktok.com/tag/hair-mist,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+mist%22+Malaysia
KW-0092,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair mist,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+mist,https://www.tiktok.com/tag/hair-mist,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+mist%22+Malaysia
KW-0092,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair mist,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+mist,https://www.tiktok.com/tag/hair-mist,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+mist%22+Malaysia
KW-0093,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair oil,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+oil,https://www.tiktok.com/tag/hair-oil,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+oil%22+Malaysia
KW-0093,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair oil,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+oil,https://www.tiktok.com/tag/hair-oil,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+oil%22+Malaysia
KW-0093,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,hair oil,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=hair+oil,https://www.tiktok.com/tag/hair-oil,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22hair+oil%22+Malaysia
KW-0094,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,scalp serum,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=scalp+serum,https://www.tiktok.com/tag/scalp-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22scalp+serum%22+Malaysia
KW-0094,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,scalp serum,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=scalp+serum,https://www.tiktok.com/tag/scalp-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22scalp+serum%22+Malaysia
KW-0094,2026-05-10,beauty-personal-care,Haircare,Hair oil and scalp care,scalp serum,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=scalp+serum,https://www.tiktok.com/tag/scalp-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22scalp+serum%22+Malaysia
KW-0095,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip combo,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+combo,https://www.tiktok.com/tag/lip-combo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+combo%22+Malaysia
KW-0095,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip combo,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+combo,https://www.tiktok.com/tag/lip-combo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+combo%22+Malaysia
KW-0095,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip combo,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+combo,https://www.tiktok.com/tag/lip-combo,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+combo%22+Malaysia
KW-0096,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip gloss set,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+gloss+set,https://www.tiktok.com/tag/lip-gloss-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+gloss+set%22+Malaysia
KW-0096,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip gloss set,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+gloss+set,https://www.tiktok.com/tag/lip-gloss-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+gloss+set%22+Malaysia
KW-0096,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip gloss set,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+gloss+set,https://www.tiktok.com/tag/lip-gloss-set,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+gloss+set%22+Malaysia
KW-0097,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip tint,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+tint,https://www.tiktok.com/tag/lip-tint,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+tint%22+Malaysia
KW-0097,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip tint,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+tint,https://www.tiktok.com/tag/lip-tint,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+tint%22+Malaysia
KW-0097,2026-05-10,beauty-personal-care,Makeup,Lip combo set,lip tint,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=lip+tint,https://www.tiktok.com/tag/lip-tint,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22lip+tint%22+Malaysia
KW-0098,2026-05-10,beauty-personal-care,Skincare,Brightening serum,brightening serum,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=brightening+serum,https://www.tiktok.com/tag/brightening-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22brightening+serum%22+Malaysia
KW-0098,2026-05-10,beauty-personal-care,Skincare,Brightening serum,brightening serum,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=brightening+serum,https://www.tiktok.com/tag/brightening-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22brightening+serum%22+Malaysia
KW-0098,2026-05-10,beauty-personal-care,Skincare,Brightening serum,brightening serum,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=brightening+serum,https://www.tiktok.com/tag/brightening-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22brightening+serum%22+Malaysia
KW-0099,2026-05-10,beauty-personal-care,Skincare,Brightening serum,dark spot serum,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=dark+spot+serum,https://www.tiktok.com/tag/dark-spot-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22dark+spot+serum%22+Malaysia
KW-0099,2026-05-10,beauty-personal-care,Skincare,Brightening serum,dark spot serum,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=dark+spot+serum,https://www.tiktok.com/tag/dark-spot-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22dark+spot+serum%22+Malaysia
KW-0099,2026-05-10,beauty-personal-care,Skincare,Brightening serum,dark spot serum,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=dark+spot+serum,https://www.tiktok.com/tag/dark-spot-serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22dark+spot+serum%22+Malaysia
KW-0100,2026-05-10,beauty-personal-care,Skincare,Brightening serum,serum,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=serum,https://www.tiktok.com/tag/serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22serum%22+Malaysia
KW-0100,2026-05-10,beauty-personal-care,Skincare,Brightening serum,serum,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=serum,https://www.tiktok.com/tag/serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22serum%22+Malaysia
KW-0100,2026-05-10,beauty-personal-care,Skincare,Brightening serum,serum,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=serum,https://www.tiktok.com/tag/serum,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22serum%22+Malaysia
KW-0101,2026-05-10,books-audio,,,children workbook,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=children+workbook,https://www.tiktok.com/tag/children-workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22children+workbook%22+Malaysia
KW-0101,2026-05-10,books-audio,,,children workbook,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=children+workbook,https://www.tiktok.com/tag/children-workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22children+workbook%22+Malaysia
KW-0101,2026-05-10,books-audio,,,children workbook,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=children+workbook,https://www.tiktok.com/tag/children-workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22children+workbook%22+Malaysia
KW-0102,2026-05-10,books-audio,,,journal,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=journal,https://www.tiktok.com/tag/journal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22journal%22+Malaysia
KW-0102,2026-05-10,books-audio,,,journal,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=journal,https://www.tiktok.com/tag/journal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22journal%22+Malaysia
KW-0102,2026-05-10,books-audio,,,journal,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=journal,https://www.tiktok.com/tag/journal,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22journal%22+Malaysia
KW-0103,2026-05-10,books-audio,,,religious book,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
KW-0103,2026-05-10,books-audio,,,religious book,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
KW-0103,2026-05-10,books-audio,,,religious book,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
KW-0104,2026-05-10,books-audio,,,study planner,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+planner,https://www.tiktok.com/tag/study-planner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+planner%22+Malaysia
KW-0104,2026-05-10,books-audio,,,study planner,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+planner,https://www.tiktok.com/tag/study-planner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+planner%22+Malaysia
KW-0104,2026-05-10,books-audio,,,study planner,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+planner,https://www.tiktok.com/tag/study-planner,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+planner%22+Malaysia
KW-0105,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,audio recitation,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=audio+recitation,https://www.tiktok.com/tag/audio-recitation,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22audio+recitation%22+Malaysia
KW-0105,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,audio recitation,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=audio+recitation,https://www.tiktok.com/tag/audio-recitation,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22audio+recitation%22+Malaysia
KW-0105,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,audio recitation,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=audio+recitation,https://www.tiktok.com/tag/audio-recitation,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22audio+recitation%22+Malaysia
KW-0106,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,language audio,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=language+audio,https://www.tiktok.com/tag/language-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22language+audio%22+Malaysia
KW-0106,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,language audio,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=language+audio,https://www.tiktok.com/tag/language-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22language+audio%22+Malaysia
KW-0106,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,language audio,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=language+audio,https://www.tiktok.com/tag/language-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22language+audio%22+Malaysia
KW-0107,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,study audio,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+audio,https://www.tiktok.com/tag/study-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+audio%22+Malaysia
KW-0107,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,study audio,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+audio,https://www.tiktok.com/tag/study-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+audio%22+Malaysia
KW-0107,2026-05-10,books-audio,Audio-format niche,Language and recitation aids,study audio,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=study+audio,https://www.tiktok.com/tag/study-audio,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22study+audio%22+Malaysia
KW-0108,2026-05-10,books-audio,Children education,Workbooks and flash cards,flash card,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=flash+card,https://www.tiktok.com/tag/flash-card,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22flash+card%22+Malaysia
KW-0108,2026-05-10,books-audio,Children education,Workbooks and flash cards,flash card,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=flash+card,https://www.tiktok.com/tag/flash-card,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22flash+card%22+Malaysia
KW-0108,2026-05-10,books-audio,Children education,Workbooks and flash cards,flash card,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=flash+card,https://www.tiktok.com/tag/flash-card,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22flash+card%22+Malaysia
KW-0109,2026-05-10,books-audio,Children education,Workbooks and flash cards,kids learning,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=kids+learning,https://www.tiktok.com/tag/kids-learning,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kids+learning%22+Malaysia
KW-0109,2026-05-10,books-audio,Children education,Workbooks and flash cards,kids learning,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=kids+learning,https://www.tiktok.com/tag/kids-learning,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kids+learning%22+Malaysia
KW-0109,2026-05-10,books-audio,Children education,Workbooks and flash cards,kids learning,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=kids+learning,https://www.tiktok.com/tag/kids-learning,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22kids+learning%22+Malaysia
KW-0110,2026-05-10,books-audio,Children education,Workbooks and flash cards,workbook,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=workbook,https://www.tiktok.com/tag/workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22workbook%22+Malaysia
KW-0110,2026-05-10,books-audio,Children education,Workbooks and flash cards,workbook,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=workbook,https://www.tiktok.com/tag/workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22workbook%22+Malaysia
KW-0110,2026-05-10,books-audio,Children education,Workbooks and flash cards,workbook,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=workbook,https://www.tiktok.com/tag/workbook,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22workbook%22+Malaysia
KW-0111,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,islamic reading,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=islamic+reading,https://www.tiktok.com/tag/islamic-reading,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22islamic+reading%22+Malaysia
KW-0111,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,islamic reading,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=islamic+reading,https://www.tiktok.com/tag/islamic-reading,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22islamic+reading%22+Malaysia
KW-0111,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,islamic reading,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=islamic+reading,https://www.tiktok.com/tag/islamic-reading,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22islamic+reading%22+Malaysia
KW-0112,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,quran,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=quran,https://www.tiktok.com/tag/quran,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22quran%22+Malaysia
KW-0112,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,quran,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=quran,https://www.tiktok.com/tag/quran,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22quran%22+Malaysia
KW-0112,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,quran,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=quran,https://www.tiktok.com/tag/quran,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22quran%22+Malaysia
KW-0113,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,religious book,1,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
KW-0113,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,religious book,2,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
KW-0113,2026-05-10,books-audio,Religious books,Quran and Islamic reading aids,religious book,3,,,,MYR,,,,,,,,,https://www.tiktok.com/search?q=religious+book,https://www.tiktok.com/tag/religious-book,https://www.google.com/search?q=site%3Ashop.tiktok.com%2Fview%2Fproduct+%22religious+book%22+Malaysia
